blob_home,data_root,batch_id,image_id,cutout_num,datetime,cutout_id,cutout_path,is_primary,extends_border,cutout_version,schema_version,area,scientific_name,common_name,USDA_symbol,EPPO,authority,collection_location,polygon_id,hex,r,g,b,area_bbox,area_convex,axis_major_length,axis_minor_length,centroid0,centroid1,eccentricity,extent,solidity,perimeter,is_green,green_sum
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,18,2022:07:05 21:35:39,MD_Row-10_1657028317_18,MD_2022-07-05/MD_Row-10_1657028317_18.png,False,True,1.0,1.0,8980.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,32848.0,20242.0,223.96675244805104,123.8725388728383,172.88930971742602,235.30838067654378,1.649789527976234,1.0233223724272318,1.4435495824892535,913.7554467405771,True,5173
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,19,2022:07:05 21:35:39,MD_Row-10_1657028317_19,MD_2022-07-05/MD_Row-10_1657028317_19.png,False,True,1.0,1.0,4563.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,15824.0,7670.0,191.635638677056,42.97875039235732,84.82664913434144,42.61472715318869,0.9745262964995037,0.28835945399393326,0.5949152542372881,518.1858582251266,True,3385
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,20,2022:07:05 21:35:39,MD_Row-10_1657028317_20,MD_2022-07-05/MD_Row-10_1657028317_20.png,False,False,1.0,1.0,3134.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,12760.0,4362.0,148.92043560739845,34.271202644171886,105.13624760689216,58.491065730695595,0.9731596692022527,0.24561128526645767,0.7184777624942686,366.1025971044414,True,2029
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,21,2022:07:05 21:35:39,MD_Row-10_1657028317_21,MD_2022-07-05/MD_Row-10_1657028317_21.png,False,True,1.0,1.0,2023.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,4736.0,2372.0,127.81003846250384,21.236865183571098,21.175481957488877,75.38952051408799,0.986098872580483,0.42715371621621623,0.852866779089376,298.7228714274745,True,1176
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,22,2022:07:05 21:35:39,MD_Row-10_1657028317_22,MD_2022-07-05/MD_Row-10_1657028317_22.png,False,True,1.0,1.0,813534.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,3917780.0,2495985.0,2294.5237287624486,1329.6288638719163,5240.938029158322,3232.709955454183,3.5594876954823564,1.9415556996984515,2.878248958689912,20264.785483982287,True,627121
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,23,2022:07:05 21:35:39,MD_Row-10_1657028317_23,MD_2022-07-05/MD_Row-10_1657028317_23.png,False,True,1.0,1.0,96956.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,428945.0,295217.0,537.8575013026335,486.73558151563253,206.32180576756465,400.43319650150585,0.4255122398912153,0.2260336406765436,0.3284228211789971,4642.885927461736,True,75417
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,24,2022:07:05 21:35:39,MD_Row-10_1657028317_24,MD_2022-07-05/MD_Row-10_1657028317_24.png,False,True,1.0,1.0,322099.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,1530791.0,1030011.0,2307.957196847482,902.6586505675955,2343.2498342867016,4729.919668323869,4.711908589917936,1.5057777587919716,3.0578190656193796,12350.926183856023,True,239969
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,25,2022:07:05 21:35:39,MD_Row-10_1657028317_25,MD_2022-07-05/MD_Row-10_1657028317_25.png,False,True,1.0,1.0,4027.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,7144.0,6040.0,125.53007122464507,70.37399879060581,48.288055624534394,55.04345666749441,0.8280768066503746,0.5636898096304591,0.6667218543046357,373.254833995939,True,1013
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028317,26,2022:07:05 21:35:39,MD_Row-10_1657028317_26,MD_2022-07-05/MD_Row-10_1657028317_26.png,False,True,1.0,1.0,1979.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,7303.0,2679.0,120.84243615750665,26.508603398028157,34.43658413340071,52.26629610914603,0.975642858886721,0.2709845269067507,0.7387084733109369,299.5279579551077,False,963
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,0,2022:07:05 21:36:03,MD_Row-10_1657028341_0,MD_2022-07-05/MD_Row-10_1657028341_0.png,False,False,1.0,1.0,381782.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,2061828.0,1463915.0,1684.5798889857522,600.0611180052782,625.2602218019707,871.0737436547558,0.9344066246803673,0.18516675493785126,0.2607951964424164,11501.774126433273,True,319197
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,1,2022:07:05 21:36:03,MD_Row-10_1657028341_1,MD_2022-07-05/MD_Row-10_1657028341_1.png,False,True,1.0,1.0,937437.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,5532374.0,3230128.0,3055.171163825031,1072.6785389908684,7828.955077925075,6339.134237148672,6.496592041303605,3.5408711261262575,5.29973765315335,23436.922927909633,True,690898
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,2,2022:07:05 21:36:03,MD_Row-10_1657028341_2,MD_2022-07-05/MD_Row-10_1657028341_2.png,False,False,1.0,1.0,13097.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,55300.0,26684.0,359.33736780431974,104.1794864841491,154.72818202641827,83.05810490952126,0.9570505489737963,0.23683544303797469,0.49081846799580275,1113.0752518939714,True,6948
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,3,2022:07:05 21:36:03,MD_Row-10_1657028341_3,MD_2022-07-05/MD_Row-10_1657028341_3.png,True,True,1.0,1.0,1932855.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,9134547.0,6687783.0,4250.281295031999,1667.3938209091455,13124.525454615492,8211.306051114649,4.074937938072156,3.4137788303965366,4.978266803506247,43360.56941432977,True,1583810
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,4,2022:07:05 21:36:03,MD_Row-10_1657028341_4,MD_2022-07-05/MD_Row-10_1657028341_4.png,False,True,1.0,1.0,368067.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,1745651.0,1174077.0,1676.9155456483588,619.1408865454194,3197.12069913811,1302.7703514515888,2.675987471843599,1.79417197899815,2.188482173733065,12298.27560572969,True,255239
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,5,2022:07:05 21:36:03,MD_Row-10_1657028341_5,MD_2022-07-05/MD_Row-10_1657028341_5.png,False,True,1.0,1.0,1825.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,11672.0,5983.0,105.35096555875795,100.38506623862186,180.1728123280132,162.41909741331864,0.865784615886418,0.8224985706117781,1.3041004184100418,440.73001410241096,False,111
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,6,2022:07:05 21:36:03,MD_Row-10_1657028341_6,MD_2022-07-05/MD_Row-10_1657028341_6.png,False,True,1.0,1.0,76504.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,508906.0,293412.0,1003.648365759289,463.0228288224358,1609.798370913337,1162.5634825944321,2.6250126802134415,1.357619677163795,1.9168163134808411,3229.5241328105008,True,67389
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,7,2022:07:05 21:36:03,MD_Row-10_1657028341_7,MD_2022-07-05/MD_Row-10_1657028341_7.png,False,True,1.0,1.0,128216.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,497007.0,437689.0,1154.1135739757838,336.94767517157715,135.55452517626506,560.911953266363,0.9564324669605125,0.25797624580740314,0.2929385933848006,6431.0597718467925,True,96844
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,8,2022:07:05 21:36:03,MD_Row-10_1657028341_8,MD_2022-07-05/MD_Row-10_1657028341_8.png,False,True,1.0,1.0,525576.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,3503192.0,1812459.0,2101.0882500428997,1350.8356298510232,5065.764801326415,7015.105077752271,3.5004575079355478,1.1122023551575153,2.9840111969721095,12865.953708535239,True,392357
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,9,2022:07:05 21:36:03,MD_Row-10_1657028341_9,MD_2022-07-05/MD_Row-10_1657028341_9.png,False,True,1.0,1.0,518211.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,1562670.0,1145009.0,1981.083640254295,1206.1403062275708,2389.6477020906655,4789.000236926975,4.221364776384554,2.2405439076827687,3.7748218717027977,13728.494218736667,True,432804
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657028341,10,2022:07:05 21:36:03,MD_Row-10_1657028341_10,MD_2022-07-05/MD_Row-10_1657028341_10.png,False,False,1.0,1.0,1480.0,Setaria faberi,Giant foxtail,SEFA,SETFA,Herrmann,MD,,#ad52b8,173,82,184,4743.0,2672.0,95.15130601253767,33.21574386513946,61.695945945945944,38.40472972972973,0.9370916507383619,0.31203879401222856,0.5538922155688623,274.35028842544403,False,654
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,0,2022:07:05 22:52:30,MD_Row-10_1657032928_0,MD_2022-07-05/MD_Row-10_1657032928_0.png,False,True,1.0,1.0,368272.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2328632.0,1402509.0,1790.3555729897423,1093.8393149831873,5590.27433672947,4416.286262780817,5.648729503307357,4.408268365998929,6.183614912538151,14779.089239890285,True,274062
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,1,2022:07:05 22:52:30,MD_Row-10_1657032928_1,MD_2022-07-05/MD_Row-10_1657032928_1.png,True,True,1.0,1.0,195529.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,1173650.0,597504.0,1319.27871331423,517.1629114091808,815.835435500119,543.5959259540259,1.8871169600896223,0.49882850909344445,1.161026506894564,7440.640687119285,True,160282
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,2,2022:07:05 22:52:30,MD_Row-10_1657032928_2,MD_2022-07-05/MD_Row-10_1657032928_2.png,False,True,1.0,1.0,277211.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,1959880.0,1179350.0,1959.7765315688612,586.8878224535246,1387.1074667618113,711.9046921699068,2.8486614158727104,1.181793727106227,1.9751545883431216,12700.13660816754,True,220940
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,3,2022:07:05 22:52:30,MD_Row-10_1657032928_3,MD_2022-07-05/MD_Row-10_1657032928_3.png,False,True,1.0,1.0,347889.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,3055617.0,1663571.0,2545.2419976230567,1420.0197366262346,3672.7685597468635,4675.05751525893,5.127015514285957,2.430659523011033,3.7731309310728873,15807.646635096915,True,264304
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,4,2022:07:05 22:52:30,MD_Row-10_1657032928_4,MD_2022-07-05/MD_Row-10_1657032928_4.png,False,False,1.0,1.0,245731.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,1820746.0,1062814.0,1913.5301718692938,743.5794495955595,3287.423183694951,2490.1388570246736,2.8572528367932644,0.4807643359045831,1.1301051912885747,10469.279430874298,True,195726
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,5,2022:07:05 22:52:30,MD_Row-10_1657032928_5,MD_2022-07-05/MD_Row-10_1657032928_5.png,False,True,1.0,1.0,25400.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,237450.0,43820.0,786.4233097866472,102.24145513495739,692.1801196757829,248.74353683015863,1.963734546862638,0.44334459372906976,1.136137764905425,1860.4246737676385,True,2116
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,6,2022:07:05 22:52:30,MD_Row-10_1657032928_6,MD_2022-07-05/MD_Row-10_1657032928_6.png,False,True,1.0,1.0,364558.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2713620.0,1564210.0,2933.563566325811,1356.6775755749738,13002.760504934035,15359.707472397875,9.587639633786452,5.4701025202928895,9.027551915270088,15662.077046581466,True,278499
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,7,2022:07:05 22:52:30,MD_Row-10_1657032928_7,MD_2022-07-05/MD_Row-10_1657032928_7.png,False,True,1.0,1.0,964510.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,5789897.0,3057702.0,3671.666582718678,1492.359815591043,16523.218584414353,22479.174246196846,13.57852535991414,7.428625009249521,12.45531104412283,32411.709396328508,True,808022
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,8,2022:07:05 22:52:30,MD_Row-10_1657032928_8,MD_2022-07-05/MD_Row-10_1657032928_8.png,False,True,1.0,1.0,103744.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,794857.0,366117.0,1233.3168435284824,431.68180693656893,502.4621680779575,833.363463304276,1.7395700958641802,0.8791649069107063,1.21798308624562,5338.118466881089,True,57178
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,9,2022:07:05 22:52:30,MD_Row-10_1657032928_9,MD_2022-07-05/MD_Row-10_1657032928_9.png,False,True,1.0,1.0,444490.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2360703.0,1790189.0,1792.3987485138482,1248.5969250505796,4167.335668958753,2975.278398527973,2.6172300821673513,1.102030694689205,1.929608184817745,16846.945371163,True,374958
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,10,2022:07:05 22:52:30,MD_Row-10_1657032928_10,MD_2022-07-05/MD_Row-10_1657032928_10.png,False,True,1.0,1.0,493081.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,3090304.0,2225347.0,2092.218083644054,1380.2330016993776,3814.8183876097555,4367.25326107522,3.4844730157114823,1.2651260784594913,2.70924700577357,19219.434836619344,True,398715
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,11,2022:07:05 22:52:30,MD_Row-10_1657032928_11,MD_2022-07-05/MD_Row-10_1657032928_11.png,False,True,1.0,1.0,609107.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,3651530.0,2116553.0,3667.5330946746826,1453.888325942809,11331.955133670488,8733.622352227809,7.969289721409973,3.6544918664122874,6.450430177822968,27455.749801399572,True,367331
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,12,2022:07:05 22:52:30,MD_Row-10_1657032928_12,MD_2022-07-05/MD_Row-10_1657032928_12.png,False,True,1.0,1.0,248662.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,1580092.0,1115775.0,1795.243548207818,859.4191592042549,1583.5365067475848,2110.5158624880414,2.7256850804752815,1.2795590320040557,2.0138591545786912,10105.80338421605,True,206016
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,13,2022:07:05 22:52:30,MD_Row-10_1657032928_13,MD_2022-07-05/MD_Row-10_1657032928_13.png,False,True,1.0,1.0,6579.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,11478.0,7554.0,225.04619157146382,77.90980290612839,59.2621103059659,219.56943911075948,1.8449299497829275,1.1851945520366574,1.7589130910157356,624.0376259469858,True,3766
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,14,2022:07:05 22:52:30,MD_Row-10_1657032928_14,MD_2022-07-05/MD_Row-10_1657032928_14.png,True,True,1.0,1.0,51594.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,204910.0,141942.0,656.0841098626655,273.09745175205694,143.14740086056517,440.0037407450479,0.9092485029367764,0.2517885901127324,0.3634864944836623,2870.289680818844,True,23047
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,15,2022:07:05 22:52:30,MD_Row-10_1657032928_15,MD_2022-07-05/MD_Row-10_1657032928_15.png,True,True,1.0,1.0,205398.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,1800564.0,832125.0,1848.304273493033,738.0483089424332,2300.220445320869,3015.3071238008947,3.8120270528998823,1.0887461289963605,2.767784141272539,9011.149488559387,True,142249
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,16,2022:07:05 22:52:30,MD_Row-10_1657032928_16,MD_2022-07-05/MD_Row-10_1657032928_16.png,False,False,1.0,1.0,55487.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,228330.0,97926.0,1015.1360138708308,120.66802395854366,577.98024762557,114.16288500009011,0.9929099670816658,0.24301230674900365,0.5666217347793232,2536.243866176395,True,47976
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,17,2022:07:05 22:52:30,MD_Row-10_1657032928_17,MD_2022-07-05/MD_Row-10_1657032928_17.png,False,True,1.0,1.0,892632.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,4696241.0,3954361.0,3913.42987895322,2135.406986623532,7785.617499774759,4368.180550145904,8.108845164408743,3.3444419056333095,5.4002003689955025,36948.57685435826,True,733569
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,18,2022:07:05 22:52:30,MD_Row-10_1657032928_18,MD_2022-07-05/MD_Row-10_1657032928_18.png,False,True,1.0,1.0,74231.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,521019.0,157802.0,1002.1776302912622,170.6809323701586,318.9864072961431,444.087618380461,0.985390523322828,0.1424727313207388,0.4704059517623351,2980.2766209582464,True,62724
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,19,2022:07:05 22:52:30,MD_Row-10_1657032928_19,MD_2022-07-05/MD_Row-10_1657032928_19.png,True,True,1.0,1.0,2941.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,14580.0,4122.0,148.0591965063579,32.17074290688159,51.29479768786127,48.071404284257056,0.9761086559125586,0.20171467764060358,0.7134885977680737,389.7300141024109,False,387
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,20,2022:07:05 22:52:30,MD_Row-10_1657032928_20,MD_2022-07-05/MD_Row-10_1657032928_20.png,False,True,1.0,1.0,320712.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2403842.0,1328666.0,2249.024171133617,818.9954738276476,1935.3187239018478,1701.0814544454017,5.617506643593678,3.389805619758659,4.412130600790299,13904.55378032274,True,248198
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,21,2022:07:05 22:52:30,MD_Row-10_1657032928_21,MD_2022-07-05/MD_Row-10_1657032928_21.png,False,True,1.0,1.0,79403.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,522996.0,193619.0,1281.485657889089,296.63801270739634,1311.2699792263347,2103.515749229286,3.6544472187854833,1.885644180411877,2.909380465826724,3690.2227970890854,True,39375
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,22,2022:07:05 22:52:30,MD_Row-10_1657032928_22,MD_2022-07-05/MD_Row-10_1657032928_22.png,False,True,1.0,1.0,34979.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,183350.0,87174.0,884.4885351990828,203.76780878534314,742.2878092760719,101.97534977465571,1.9332839534293942,0.5637991854767034,1.2960652405910096,2124.9688296449226,True,26485
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,23,2022:07:05 22:52:30,MD_Row-10_1657032928_23,MD_2022-07-05/MD_Row-10_1657032928_23.png,False,False,1.0,1.0,1631.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,7830.0,2598.0,119.38905401678551,22.624494025441383,47.21152667075414,52.21336603310852,0.9818802871592509,0.20830140485312898,0.6277906081601232,316.44574285494906,False,223
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032928,24,2022:07:05 22:52:30,MD_Row-10_1657032928_24,MD_2022-07-05/MD_Row-10_1657032928_24.png,False,True,1.0,1.0,4163.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,38634.0,15723.0,314.6853791363858,73.79355913071157,110.77372087436945,175.4487148690848,0.9721162440024227,0.10775482735414402,0.26477135406728997,847.2813126546316,False,302
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,0,2022:07:05 22:52:54,MD_Row-10_1657032952_0,MD_2022-07-05/MD_Row-10_1657032952_0.png,False,True,1.0,1.0,742691.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,6138296.0,3933183.0,2881.8884350001767,2022.867506778509,6930.609782399291,4667.189839806993,5.94066530804808,3.6251707294795024,5.38162013464705,27871.716000597193,True,564336
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,1,2022:07:05 22:52:54,MD_Row-10_1657032952_1,MD_2022-07-05/MD_Row-10_1657032952_1.png,True,True,1.0,1.0,961237.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,5905237.0,3037355.0,2962.8577602538553,1442.9035545284041,10555.785648002853,14321.004537218752,8.51266936012214,4.3897389000137705,7.142552130620659,33156.58677615728,True,793769
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,2,2022:07:05 22:52:54,MD_Row-10_1657032952_2,MD_2022-07-05/MD_Row-10_1657032952_2.png,False,True,1.0,1.0,391812.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,3032924.0,1616237.0,2804.0841024255005,1377.481000222541,9768.57154642167,11552.5806575239,8.690228660684037,4.633825145160363,7.581132384037461,16369.688265657258,True,285679
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,3,2022:07:05 22:52:54,MD_Row-10_1657032952_3,MD_2022-07-05/MD_Row-10_1657032952_3.png,False,True,1.0,1.0,102063.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,862879.0,179994.0,1280.080526870435,194.9810287234735,751.0625234653508,517.044310402155,1.8657354183550492,0.6224833427090586,1.3316131083038154,4415.445414709419,True,78972
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,4,2022:07:05 22:52:54,MD_Row-10_1657032952_4,MD_2022-07-05/MD_Row-10_1657032952_4.png,False,True,1.0,1.0,378926.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2179500.0,1373430.0,1939.5257673995018,1113.9786181766042,7006.219079565207,6123.572166829926,7.674138934377764,5.217022849529071,7.389419334437968,14366.198800200913,True,292215
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,5,2022:07:05 22:52:54,MD_Row-10_1657032952_5,MD_2022-07-05/MD_Row-10_1657032952_5.png,False,True,1.0,1.0,275913.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2267641.0,1241390.0,1808.7250311043326,649.8111375514555,2067.628663034675,1186.1840139700212,3.0422781422431813,2.2384762961022187,2.903645425213864,12858.649234752247,True,211342
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,6,2022:07:05 22:52:54,MD_Row-10_1657032952_6,MD_2022-07-05/MD_Row-10_1657032952_6.png,False,True,1.0,1.0,791390.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,3690387.0,3231104.0,2837.24470564378,1247.4985313386187,5295.903566510446,6703.389604017497,5.620820129605707,3.4187087386674673,4.64900033163517,25114.076749227905,True,579008
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,7,2022:07:05 22:52:54,MD_Row-10_1657032952_7,MD_2022-07-05/MD_Row-10_1657032952_7.png,False,True,1.0,1.0,345003.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,2503943.0,1797526.0,1628.4467391173193,953.5482274579606,3375.5249913146727,3400.57758960417,3.6183809645402656,2.3684467806793346,2.9580699454769026,15014.29721322325,True,229327
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,8,2022:07:05 22:52:54,MD_Row-10_1657032952_8,MD_2022-07-05/MD_Row-10_1657032952_8.png,False,True,1.0,1.0,262702.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,1737922.0,1066619.0,1926.4247497520767,817.0894190281787,4336.105980225048,2504.9352021621326,4.108236536422101,2.847852635207994,3.6722229752020477,11087.56092299768,True,209392
data,semifield-cutouts,MD_2022-07-05,MD_Row-10_1657032952,9,2022:07:05 22:52:54,MD_Row-10_1657032952_9,MD_2022-07-05/MD_Row-10_1657032952_9.png,False,True,1.0,1.0,916518.0,Setaria pumila,Yellow foxtail,SEPU8,SETPU,(C. Linnaeus) Romer and Schultes ,MD,,#b7b831,183,184,49,4660830.0,3689508.0,4061.9481664517766,1804.0249944132188,6608.893860078869,10518.43031503482,6.642501405525285,3.270696990607975,5.049855595433449,34680.64896819066,True,692586
